Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6876993,-,-,-,-23.64,-64.47,0,353,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI
2018,1,1,0,0,0
2018,1,1,0,10,0
2018,1,1,0,20,0
2018,1,1,0,30,0
2018,1,1,0,40,0
2018,1,1,0,50,0
2018,1,1,1,0,0
2018,1,1,1,10,0
2018,1,1,1,20,0
2018,1,1,1,30,0
2018,1,1,1,40,0
2018,1,1,1,50,0
2018,1,1,2,0,0
2018,1,1,2,10,0
2018,1,1,2,20,0
2018,1,1,2,30,0
2018,1,1,2,40,0
2018,1,1,2,50,0
2018,1,1,3,0,0
2018,1,1,3,10,0
2018,1,1,3,20,0
2018,1,1,3,30,0
2018,1,1,3,40,0
2018,1,1,3,50,0
2018,1,1,4,0,0
2018,1,1,4,10,0
2018,1,1,4,20,0
2018,1,1,4,30,0
2018,1,1,4,40,0
2018,1,1,4,50,0
2018,1,1,5,0,0
2018,1,1,5,10,0
2018,1,1,5,20,0
2018,1,1,5,30,0
2018,1,1,5,40,0
2018,1,1,5,50,0
2018,1,1,6,0,0
2018,1,1,6,10,0
2018,1,1,6,20,0
2018,1,1,6,30,0
2018,1,1,6,40,0
2018,1,1,6,50,0
2018,1,1,7,0,0
2018,1,1,7,10,0
2018,1,1,7,20,0
2018,1,1,7,30,0
2018,1,1,7,40,0
2018,1,1,7,50,0
2018,1,1,8,0,0
2018,1,1,8,10,0
2018,1,1,8,20,0
2018,1,1,8,30,0
2018,1,1,8,40,0
2018,1,1,8,50,0
2018,1,1,9,0,0
2018,1,1,9,10,0
2018,1,1,9,20,0
2018,1,1,9,30,0
2018,1,1,9,40,0
2018,1,1,9,50,14
2018,1,1,10,0,48
2018,1,1,10,10,76
2018,1,1,10,20,107
2018,1,1,10,30,19
2018,1,1,10,40,180
2018,1,1,10,50,218
2018,1,1,11,0,256
2018,1,1,11,10,295
2018,1,1,11,20,335
2018,1,1,11,30,374
2018,1,1,11,40,81
2018,1,1,11,50,90
2018,1,1,12,0,132
2018,1,1,12,10,192
2018,1,1,12,20,210
2018,1,1,12,30,226
2018,1,1,12,40,343
2018,1,1,12,50,368
2018,1,1,13,0,356
2018,1,1,13,10,450
2018,1,1,13,20,475
2018,1,1,13,30,813
2018,1,1,13,40,455
2018,1,1,13,50,475
2018,1,1,14,0,378
2018,1,1,14,10,138
2018,1,1,14,20,142
2018,1,1,14,30,317
2018,1,1,14,40,176
2018,1,1,14,50,179
2018,1,1,15,0,115
2018,1,1,15,10,125
2018,1,1,15,20,126
2018,1,1,15,30,66
2018,1,1,15,40,78
2018,1,1,15,50,78
2018,1,1,16,0,114
2018,1,1,16,10,200
2018,1,1,16,20,200
2018,1,1,16,30,266
2018,1,1,16,40,162
2018,1,1,16,50,161
2018,1,1,17,0,118
2018,1,1,17,10,157
2018,1,1,17,20,156
2018,1,1,17,30,519
2018,1,1,17,40,226
2018,1,1,17,50,222
2018,1,1,18,0,91
2018,1,1,18,10,129
2018,1,1,18,20,124
2018,1,1,18,30,201
2018,1,1,18,40,34
2018,1,1,18,50,32
2018,1,1,19,0,181
2018,1,1,19,10,71
2018,1,1,19,20,66
2018,1,1,19,30,23
2018,1,1,19,40,17
2018,1,1,19,50,16
2018,1,1,20,0,277
2018,1,1,20,10,218
2018,1,1,20,20,199
2018,1,1,20,30,113
2018,1,1,20,40,77
2018,1,1,20,50,69
2018,1,1,21,0,23
2018,1,1,21,10,8
2018,1,1,21,20,7
2018,1,1,21,30,6
2018,1,1,21,40,5
2018,1,1,21,50,5
2018,1,1,22,0,172
2018,1,1,22,10,32
2018,1,1,22,20,24
2018,1,1,22,30,23
2018,1,1,22,40,22
2018,1,1,22,50,13
2018,1,1,23,0,3
2018,1,1,23,10,0
2018,1,1,23,20,0
2018,1,1,23,30,0
2018,1,1,23,40,0
2018,1,1,23,50,0
2018,1,2,0,0,0
2018,1,2,0,10,0
2018,1,2,0,20,0
2018,1,2,0,30,0
2018,1,2,0,40,0
2018,1,2,0,50,0
2018,1,2,1,0,0
2018,1,2,1,10,0
2018,1,2,1,20,0
2018,1,2,1,30,0
2018,1,2,1,40,0
2018,1,2,1,50,0
2018,1,2,2,0,0
2018,1,2,2,10,0
2018,1,2,2,20,0
2018,1,2,2,30,0
2018,1,2,2,40,0
2018,1,2,2,50,0
2018,1,2,3,0,0
2018,1,2,3,10,0
2018,1,2,3,20,0
2018,1,2,3,30,0
2018,1,2,3,40,0
2018,1,2,3,50,0
2018,1,2,4,0,0
2018,1,2,4,10,0
2018,1,2,4,20,0
2018,1,2,4,30,0
2018,1,2,4,40,0
2018,1,2,4,50,0
2018,1,2,5,0,0
2018,1,2,5,10,0
2018,1,2,5,20,0
2018,1,2,5,30,0
2018,1,2,5,40,0
2018,1,2,5,50,0
2018,1,2,6,0,0
2018,1,2,6,10,0
2018,1,2,6,20,0
2018,1,2,6,30,0
2018,1,2,6,40,0
2018,1,2,6,50,0
2018,1,2,7,0,0
2018,1,2,7,10,0
2018,1,2,7,20,0
2018,1,2,7,30,0
2018,1,2,7,40,0
2018,1,2,7,50,0
2018,1,2,8,0,0
2018,1,2,8,10,0
2018,1,2,8,20,0
2018,1,2,8,30,0
2018,1,2,8,40,0
2018,1,2,8,50,0
2018,1,2,9,0,0
2018,1,2,9,10,0
2018,1,2,9,20,0
2018,1,2,9,30,0
2018,1,2,9,40,0
2018,1,2,9,50,24
2018,1,2,10,0,36
2018,1,2,10,10,54
2018,1,2,10,20,79
2018,1,2,10,30,142
2018,1,2,10,40,143
2018,1,2,10,50,175
2018,1,2,11,0,239
2018,1,2,11,10,288
2018,1,2,11,20,328
2018,1,2,11,30,350
2018,1,2,11,40,420
2018,1,2,11,50,460
2018,1,2,12,0,499
2018,1,2,12,10,538
2018,1,2,12,20,577
2018,1,2,12,30,617
2018,1,2,12,40,655
2018,1,2,12,50,691
2018,1,2,13,0,726
2018,1,2,13,10,761
2018,1,2,13,20,794
2018,1,2,13,30,825
2018,1,2,13,40,856
2018,1,2,13,50,885
2018,1,2,14,0,912
2018,1,2,14,10,938
2018,1,2,14,20,962
2018,1,2,14,30,985
2018,1,2,14,40,1005
2018,1,2,14,50,1024
2018,1,2,15,0,1041
2018,1,2,15,10,1054
2018,1,2,15,20,1067
2018,1,2,15,30,1079
2018,1,2,15,40,1087
2018,1,2,15,50,1095
2018,1,2,16,0,1100
2018,1,2,16,10,1104
2018,1,2,16,20,1103
2018,1,2,16,30,1102
2018,1,2,16,40,1097
2018,1,2,16,50,1092
2018,1,2,17,0,1084
2018,1,2,17,10,1075
2018,1,2,17,20,1065
2018,1,2,17,30,1050
2018,1,2,17,40,1035
2018,1,2,17,50,1019
2018,1,2,18,0,1001
2018,1,2,18,10,979
2018,1,2,18,20,957
2018,1,2,18,30,934
2018,1,2,18,40,906
2018,1,2,18,50,879
2018,1,2,19,0,850
2018,1,2,19,10,820
2018,1,2,19,20,790
2018,1,2,19,30,757
2018,1,2,19,40,722
2018,1,2,19,50,687
2018,1,2,20,0,652
2018,1,2,20,10,614
2018,1,2,20,20,577
2018,1,2,20,30,539
2018,1,2,20,40,498
2018,1,2,20,50,459
2018,1,2,21,0,420
2018,1,2,21,10,380
2018,1,2,21,20,340
2018,1,2,21,30,300
2018,1,2,21,40,260
2018,1,2,21,50,221
2018,1,2,22,0,184
2018,1,2,22,10,148
2018,1,2,22,20,113
2018,1,2,22,30,81
2018,1,2,22,40,52
2018,1,2,22,50,28
2018,1,2,23,0,11
2018,1,2,23,10,0
2018,1,2,23,20,0
2018,1,2,23,30,0
2018,1,2,23,40,0
2018,1,2,23,50,0
2018,1,3,0,0,0
2018,1,3,0,10,0
2018,1,3,0,20,0
2018,1,3,0,30,0
2018,1,3,0,40,0
2018,1,3,0,50,0
2018,1,3,1,0,0
2018,1,3,1,10,0
2018,1,3,1,20,0
2018,1,3,1,30,0
2018,1,3,1,40,0
2018,1,3,1,50,0
2018,1,3,2,0,0
2018,1,3,2,10,0
2018,1,3,2,20,0
2018,1,3,2,30,0
2018,1,3,2,40,0
2018,1,3,2,50,0
2018,1,3,3,0,0
2018,1,3,3,10,0
2018,1,3,3,20,0
2018,1,3,3,30,0
2018,1,3,3,40,0
2018,1,3,3,50,0
2018,1,3,4,0,0
2018,1,3,4,10,0
2018,1,3,4,20,0
2018,1,3,4,30,0
2018,1,3,4,40,0
2018,1,3,4,50,0
2018,1,3,5,0,0
2018,1,3,5,10,0
2018,1,3,5,20,0
2018,1,3,5,30,0
2018,1,3,5,40,0
2018,1,3,5,50,0
2018,1,3,6,0,0
2018,1,3,6,10,0
2018,1,3,6,20,0
2018,1,3,6,30,0
2018,1,3,6,40,0
2018,1,3,6,50,0
2018,1,3,7,0,0
2018,1,3,7,10,0
2018,1,3,7,20,0
2018,1,3,7,30,0
2018,1,3,7,40,0
2018,1,3,7,50,0
2018,1,3,8,0,0
2018,1,3,8,10,0
2018,1,3,8,20,0
2018,1,3,8,30,0
2018,1,3,8,40,0
2018,1,3,8,50,0
2018,1,3,9,0,0
2018,1,3,9,10,0
2018,1,3,9,20,0
2018,1,3,9,30,0
2018,1,3,9,40,0
2018,1,3,9,50,19
2018,1,3,10,0,40
2018,1,3,10,10,67
2018,1,3,10,20,97
2018,1,3,10,30,130
2018,1,3,10,40,165
2018,1,3,10,50,202
2018,1,3,11,0,239
2018,1,3,11,10,278
2018,1,3,11,20,317
2018,1,3,11,30,356
2018,1,3,11,40,395
2018,1,3,11,50,434
2018,1,3,12,0,473
2018,1,3,12,10,512
2018,1,3,12,20,550
2018,1,3,12,30,587
2018,1,3,12,40,623
2018,1,3,12,50,659
2018,1,3,13,0,694
2018,1,3,13,10,728
2018,1,3,13,20,760
2018,1,3,13,30,791
2018,1,3,13,40,821
2018,1,3,13,50,850
2018,1,3,14,0,877
2018,1,3,14,10,903
2018,1,3,14,20,927
2018,1,3,14,30,949
2018,1,3,14,40,984
2018,1,3,14,50,1004
2018,1,3,15,0,1022
2018,1,3,15,10,1037
2018,1,3,15,20,1050
2018,1,3,15,30,1062
2018,1,3,15,40,1072
2018,1,3,15,50,1079
2018,1,3,16,0,1085
2018,1,3,16,10,1088
2018,1,3,16,20,1090
2018,1,3,16,30,1087
2018,1,3,16,40,840
2018,1,3,16,50,836
2018,1,3,17,0,891
2018,1,3,17,10,870
2018,1,3,17,20,861
2018,1,3,17,30,789
2018,1,3,17,40,773
2018,1,3,17,50,760
2018,1,3,18,0,759
2018,1,3,18,10,733
2018,1,3,18,20,714
2018,1,3,18,30,767
2018,1,3,18,40,755
2018,1,3,18,50,732
2018,1,3,19,0,701
2018,1,3,19,10,817
2018,1,3,19,20,786
2018,1,3,19,30,754
2018,1,3,19,40,722
2018,1,3,19,50,687
2018,1,3,20,0,652
2018,1,3,20,10,615
2018,1,3,20,20,578
2018,1,3,20,30,541
2018,1,3,20,40,503
2018,1,3,20,50,464
2018,1,3,21,0,424
2018,1,3,21,10,385
2018,1,3,21,20,345
2018,1,3,21,30,305
2018,1,3,21,40,266
2018,1,3,21,50,227
2018,1,3,22,0,189
2018,1,3,22,10,153
2018,1,3,22,20,118
2018,1,3,22,30,85
2018,1,3,22,40,55
2018,1,3,22,50,31
2018,1,3,23,0,12
2018,1,3,23,10,0
2018,1,3,23,20,0
2018,1,3,23,30,0
2018,1,3,23,40,0
2018,1,3,23,50,0
2018,1,4,0,0,0
2018,1,4,0,10,0
2018,1,4,0,20,0
2018,1,4,0,30,0
2018,1,4,0,40,0
2018,1,4,0,50,0
2018,1,4,1,0,0
2018,1,4,1,10,0
2018,1,4,1,20,0
2018,1,4,1,30,0
2018,1,4,1,40,0
2018,1,4,1,50,0
2018,1,4,2,0,0
2018,1,4,2,10,0
2018,1,4,2,20,0
2018,1,4,2,30,0
2018,1,4,2,40,0
2018,1,4,2,50,0
2018,1,4,3,0,0
2018,1,4,3,10,0
2018,1,4,3,20,0
2018,1,4,3,30,0
2018,1,4,3,40,0
2018,1,4,3,50,0
2018,1,4,4,0,0
2018,1,4,4,10,0
2018,1,4,4,20,0
2018,1,4,4,30,0
2018,1,4,4,40,0
2018,1,4,4,50,0
2018,1,4,5,0,0
2018,1,4,5,10,0
2018,1,4,5,20,0
2018,1,4,5,30,0
2018,1,4,5,40,0
2018,1,4,5,50,0
2018,1,4,6,0,0
2018,1,4,6,10,0
2018,1,4,6,20,0
2018,1,4,6,30,0
2018,1,4,6,40,0
2018,1,4,6,50,0
2018,1,4,7,0,0
2018,1,4,7,10,0
2018,1,4,7,20,0
2018,1,4,7,30,0
2018,1,4,7,40,0
2018,1,4,7,50,0
2018,1,4,8,0,0
2018,1,4,8,10,0
2018,1,4,8,20,0
2018,1,4,8,30,0
2018,1,4,8,40,0
2018,1,4,8,50,0
2018,1,4,9,0,0
2018,1,4,9,10,0
2018,1,4,9,20,0
2018,1,4,9,30,0
2018,1,4,9,40,0
2018,1,4,9,50,21
2018,1,4,10,0,43
2018,1,4,10,10,70
2018,1,4,10,20,102
2018,1,4,10,30,136
2018,1,4,10,40,172
2018,1,4,10,50,210
2018,1,4,11,0,249
2018,1,4,11,10,288
2018,1,4,11,20,328
2018,1,4,11,30,367
2018,1,4,11,40,408
2018,1,4,11,50,447
2018,1,4,12,0,487
2018,1,4,12,10,526
2018,1,4,12,20,565
2018,1,4,12,30,603
2018,1,4,12,40,641
2018,1,4,12,50,677
2018,1,4,13,0,712
2018,1,4,13,10,746
2018,1,4,13,20,781
2018,1,4,13,30,812
2018,1,4,13,40,844
2018,1,4,13,50,873
2018,1,4,14,0,900
2018,1,4,14,10,926
2018,1,4,14,20,952
2018,1,4,14,30,974
2018,1,4,14,40,999
2018,1,4,14,50,1018
2018,1,4,15,0,1035
2018,1,4,15,10,1051
2018,1,4,15,20,1066
2018,1,4,15,30,1078
2018,1,4,15,40,1087
2018,1,4,15,50,1094
2018,1,4,16,0,1100
2018,1,4,16,10,1105
2018,1,4,16,20,1107
2018,1,4,16,30,1106
2018,1,4,16,40,1105
2018,1,4,16,50,1101
2018,1,4,17,0,1094
2018,1,4,17,10,1086
2018,1,4,17,20,1075
2018,1,4,17,30,1065
2018,1,4,17,40,1050
2018,1,4,17,50,1034
2018,1,4,18,0,1016
2018,1,4,18,10,996
2018,1,4,18,20,974
2018,1,4,18,30,951
2018,1,4,18,40,923
2018,1,4,18,50,899
2018,1,4,19,0,870
2018,1,4,19,10,840
2018,1,4,19,20,807
2018,1,4,19,30,775
2018,1,4,19,40,738
2018,1,4,19,50,703
2018,1,4,20,0,668
2018,1,4,20,10,631
2018,1,4,20,20,593
2018,1,4,20,30,554
2018,1,4,20,40,512
2018,1,4,20,50,471
2018,1,4,21,0,431
2018,1,4,21,10,390
2018,1,4,21,20,350
2018,1,4,21,30,310
2018,1,4,21,40,267
2018,1,4,21,50,228
2018,1,4,22,0,190
2018,1,4,22,10,110
2018,1,4,22,20,84
2018,1,4,22,30,62
2018,1,4,22,40,54
2018,1,4,22,50,30
2018,1,4,23,0,6
2018,1,4,23,10,0
2018,1,4,23,20,0
2018,1,4,23,30,0
2018,1,4,23,40,0
2018,1,4,23,50,0
2018,1,5,0,0,0
2018,1,5,0,10,0
2018,1,5,0,20,0
2018,1,5,0,30,0
2018,1,5,0,40,0
2018,1,5,0,50,0
2018,1,5,1,0,0
2018,1,5,1,10,0
2018,1,5,1,20,0
2018,1,5,1,30,0
2018,1,5,1,40,0
2018,1,5,1,50,0
2018,1,5,2,0,0
2018,1,5,2,10,0
2018,1,5,2,20,0
2018,1,5,2,30,0
2018,1,5,2,40,0
2018,1,5,2,50,0
2018,1,5,3,0,0
2018,1,5,3,10,0
2018,1,5,3,20,0
2018,1,5,3,30,0
2018,1,5,3,40,0
2018,1,5,3,50,0
2018,1,5,4,0,0
2018,1,5,4,10,0
2018,1,5,4,20,0
2018,1,5,4,30,0
2018,1,5,4,40,0
2018,1,5,4,50,0
2018,1,5,5,0,0
2018,1,5,5,10,0
2018,1,5,5,20,0
2018,1,5,5,30,0
2018,1,5,5,40,0
2018,1,5,5,50,0
2018,1,5,6,0,0
2018,1,5,6,10,0
2018,1,5,6,20,0
2018,1,5,6,30,0
2018,1,5,6,40,0
2018,1,5,6,50,0
2018,1,5,7,0,0
2018,1,5,7,10,0
2018,1,5,7,20,0
2018,1,5,7,30,0
2018,1,5,7,40,0
2018,1,5,7,50,0
2018,1,5,8,0,0
2018,1,5,8,10,0
2018,1,5,8,20,0
2018,1,5,8,30,0
2018,1,5,8,40,0
2018,1,5,8,50,0
2018,1,5,9,0,0
2018,1,5,9,10,0
2018,1,5,9,20,0
2018,1,5,9,30,0
2018,1,5,9,40,0
2018,1,5,9,50,19
2018,1,5,10,0,40
2018,1,5,10,10,41
2018,1,5,10,20,60
2018,1,5,10,30,131
2018,1,5,10,40,167
2018,1,5,10,50,204
2018,1,5,11,0,242
2018,1,5,11,10,281
2018,1,5,11,20,321
2018,1,5,11,30,360
2018,1,5,11,40,401
2018,1,5,11,50,441
2018,1,5,12,0,481
2018,1,5,12,10,520
2018,1,5,12,20,558
2018,1,5,12,30,596
2018,1,5,12,40,634
2018,1,5,12,50,670
2018,1,5,13,0,705
2018,1,5,13,10,739
2018,1,5,13,20,772
2018,1,5,13,30,804
2018,1,5,13,40,834
2018,1,5,13,50,863
2018,1,5,14,0,889
2018,1,5,14,10,915
2018,1,5,14,20,939
2018,1,5,14,30,962
2018,1,5,14,40,991
2018,1,5,14,50,1010
2018,1,5,15,0,1028
2018,1,5,15,10,1041
2018,1,5,15,20,1055
2018,1,5,15,30,1066
2018,1,5,15,40,1076
2018,1,5,15,50,1082
2018,1,5,16,0,1088
2018,1,5,16,10,1091
2018,1,5,16,20,1091
2018,1,5,16,30,1091
2018,1,5,16,40,1088
2018,1,5,16,50,1082
2018,1,5,17,0,1076
2018,1,5,17,10,1066
2018,1,5,17,20,1056
2018,1,5,17,30,1044
2018,1,5,17,40,1029
2018,1,5,17,50,1013
2018,1,5,18,0,994
2018,1,5,18,10,975
2018,1,5,18,20,953
2018,1,5,18,30,929
2018,1,5,18,40,779
2018,1,5,18,50,753
2018,1,5,19,0,850
2018,1,5,19,10,732
2018,1,5,19,20,702
2018,1,5,19,30,758
2018,1,5,19,40,723
2018,1,5,19,50,689
2018,1,5,20,0,654
2018,1,5,20,10,522
2018,1,5,20,20,489
2018,1,5,20,30,542
2018,1,5,20,40,500
2018,1,5,20,50,460
2018,1,5,21,0,421
2018,1,5,21,10,244
2018,1,5,21,20,215
2018,1,5,21,30,249
2018,1,5,21,40,260
2018,1,5,21,50,222
2018,1,5,22,0,185
2018,1,5,22,10,149
2018,1,5,22,20,115
2018,1,5,22,30,64
2018,1,5,22,40,30
2018,1,5,22,50,17
2018,1,5,23,0,5
2018,1,5,23,10,0
2018,1,5,23,20,0
2018,1,5,23,30,0
2018,1,5,23,40,0
2018,1,5,23,50,0
2018,1,6,0,0,0
2018,1,6,0,10,0
2018,1,6,0,20,0
2018,1,6,0,30,0
2018,1,6,0,40,0
2018,1,6,0,50,0
2018,1,6,1,0,0
2018,1,6,1,10,0
2018,1,6,1,20,0
2018,1,6,1,30,0
2018,1,6,1,40,0
2018,1,6,1,50,0
2018,1,6,2,0,0
2018,1,6,2,10,0
2018,1,6,2,20,0
2018,1,6,2,30,0
2018,1,6,2,40,0
2018,1,6,2,50,0
2018,1,6,3,0,0
2018,1,6,3,10,0
2018,1,6,3,20,0
2018,1,6,3,30,0
2018,1,6,3,40,0
2018,1,6,3,50,0
2018,1,6,4,0,0
2018,1,6,4,10,0
2018,1,6,4,20,0
2018,1,6,4,30,0
2018,1,6,4,40,0
2018,1,6,4,50,0
2018,1,6,5,0,0
2018,1,6,5,10,0
2018,1,6,5,20,0
2018,1,6,5,30,0
2018,1,6,5,40,0
2018,1,6,5,50,0
2018,1,6,6,0,0
2018,1,6,6,10,0
2018,1,6,6,20,0
2018,1,6,6,30,0
2018,1,6,6,40,0
2018,1,6,6,50,0
2018,1,6,7,0,0
2018,1,6,7,10,0
2018,1,6,7,20,0
2018,1,6,7,30,0
2018,1,6,7,40,0
2018,1,6,7,50,0
2018,1,6,8,0,0
2018,1,6,8,10,0
2018,1,6,8,20,0
2018,1,6,8,30,0
2018,1,6,8,40,0
2018,1,6,8,50,0
2018,1,6,9,0,0
2018,1,6,9,10,0
2018,1,6,9,20,0
2018,1,6,9,30,0
2018,1,6,9,40,0
2018,1,6,9,50,17
2018,1,6,10,0,37
2018,1,6,10,10,63
2018,1,6,10,20,92
2018,1,6,10,30,125
2018,1,6,10,40,159
2018,1,6,10,50,195
2018,1,6,11,0,232
2018,1,6,11,10,270
2018,1,6,11,20,309
2018,1,6,11,30,348
2018,1,6,11,40,386
2018,1,6,11,50,425
2018,1,6,12,0,463
2018,1,6,12,10,502
2018,1,6,12,20,539
2018,1,6,12,30,576
2018,1,6,12,40,612
2018,1,6,12,50,646
2018,1,6,13,0,681
2018,1,6,13,10,715
2018,1,6,13,20,746
2018,1,6,13,30,777
2018,1,6,13,40,805
2018,1,6,13,50,834
2018,1,6,14,0,861
2018,1,6,14,10,887
2018,1,6,14,20,911
2018,1,6,14,30,933
2018,1,6,14,40,947
2018,1,6,14,50,964
2018,1,6,15,0,981
2018,1,6,15,10,997
2018,1,6,15,20,1011
2018,1,6,15,30,1022
2018,1,6,15,40,1031
2018,1,6,15,50,1039
2018,1,6,16,0,652
2018,1,6,16,10,1049
2018,1,6,16,20,1051
2018,1,6,16,30,267
2018,1,6,16,40,251
2018,1,6,16,50,250
2018,1,6,17,0,330
2018,1,6,17,10,258
2018,1,6,17,20,254
2018,1,6,17,30,98
2018,1,6,17,40,273
2018,1,6,17,50,266
2018,1,6,18,0,297
2018,1,6,18,10,411
2018,1,6,18,20,398
2018,1,6,18,30,115
2018,1,6,18,40,34
2018,1,6,18,50,32
2018,1,6,19,0,103
2018,1,6,19,10,101
2018,1,6,19,20,95
2018,1,6,19,30,23
2018,1,6,19,40,45
2018,1,6,19,50,41
2018,1,6,20,0,17
2018,1,6,20,10,19
2018,1,6,20,20,17
2018,1,6,20,30,27
2018,1,6,20,40,16
2018,1,6,20,50,14
2018,1,6,21,0,16
2018,1,6,21,10,12
2018,1,6,21,20,11
2018,1,6,21,30,9
2018,1,6,21,40,56
2018,1,6,21,50,47
2018,1,6,22,0,43
2018,1,6,22,10,38
2018,1,6,22,20,29
2018,1,6,22,30,25
2018,1,6,22,40,19
2018,1,6,22,50,11
2018,1,6,23,0,7
2018,1,6,23,10,0
2018,1,6,23,20,0
2018,1,6,23,30,0
2018,1,6,23,40,0
2018,1,6,23,50,0
2018,1,7,0,0,0
2018,1,7,0,10,0
2018,1,7,0,20,0
2018,1,7,0,30,0
2018,1,7,0,40,0
2018,1,7,0,50,0
2018,1,7,1,0,0
2018,1,7,1,10,0
2018,1,7,1,20,0
2018,1,7,1,30,0
2018,1,7,1,40,0
2018,1,7,1,50,0
2018,1,7,2,0,0
2018,1,7,2,10,0
2018,1,7,2,20,0
2018,1,7,2,30,0
2018,1,7,2,40,0
2018,1,7,2,50,0
2018,1,7,3,0,0
2018,1,7,3,10,0
2018,1,7,3,20,0
2018,1,7,3,30,0
2018,1,7,3,40,0
2018,1,7,3,50,0
2018,1,7,4,0,0
2018,1,7,4,10,0
2018,1,7,4,20,0
2018,1,7,4,30,0
2018,1,7,4,40,0
2018,1,7,4,50,0
2018,1,7,5,0,0
2018,1,7,5,10,0
2018,1,7,5,20,0
2018,1,7,5,30,0
2018,1,7,5,40,0
2018,1,7,5,50,0
2018,1,7,6,0,0
2018,1,7,6,10,0
2018,1,7,6,20,0
2018,1,7,6,30,0
2018,1,7,6,40,0
2018,1,7,6,50,0
2018,1,7,7,0,0
2018,1,7,7,10,0
2018,1,7,7,20,0
2018,1,7,7,30,0
2018,1,7,7,40,0
2018,1,7,7,50,0
2018,1,7,8,0,0
2018,1,7,8,10,0
2018,1,7,8,20,0
2018,1,7,8,30,0
2018,1,7,8,40,0
2018,1,7,8,50,0
2018,1,7,9,0,0
2018,1,7,9,10,0
2018,1,7,9,20,0
2018,1,7,9,30,0
2018,1,7,9,40,0
2018,1,7,9,50,12
2018,1,7,10,0,16
2018,1,7,10,10,25
2018,1,7,10,20,37
2018,1,7,10,30,64
2018,1,7,10,40,67
2018,1,7,10,50,90
2018,1,7,11,0,205
2018,1,7,11,10,231
2018,1,7,11,20,264
2018,1,7,11,30,310
2018,1,7,11,40,330
2018,1,7,11,50,364
2018,1,7,12,0,397
2018,1,7,12,10,484
2018,1,7,12,20,521
2018,1,7,12,30,558
2018,1,7,12,40,595
2018,1,7,12,50,630
2018,1,7,13,0,665
2018,1,7,13,10,698
2018,1,7,13,20,731
2018,1,7,13,30,762
2018,1,7,13,40,795
2018,1,7,13,50,824
2018,1,7,14,0,851
2018,1,7,14,10,877
2018,1,7,14,20,901
2018,1,7,14,30,923
2018,1,7,14,40,958
2018,1,7,14,50,977
2018,1,7,15,0,996
2018,1,7,15,10,1010
2018,1,7,15,20,1024
2018,1,7,15,30,1035
2018,1,7,15,40,1047
2018,1,7,15,50,1054
2018,1,7,16,0,1060
2018,1,7,16,10,1064
2018,1,7,16,20,1066
2018,1,7,16,30,1066
2018,1,7,16,40,1065
2018,1,7,16,50,1062
2018,1,7,17,0,1056
2018,1,7,17,10,1048
2018,1,7,17,20,1038
2018,1,7,17,30,1026
2018,1,7,17,40,1007
2018,1,7,17,50,991
2018,1,7,18,0,974
2018,1,7,18,10,954
2018,1,7,18,20,933
2018,1,7,18,30,910
2018,1,7,18,40,887
2018,1,7,18,50,861
2018,1,7,19,0,834
2018,1,7,19,10,805
2018,1,7,19,20,774
2018,1,7,19,30,743
2018,1,7,19,40,711
2018,1,7,19,50,677
2018,1,7,20,0,642
2018,1,7,20,10,606
2018,1,7,20,20,570
2018,1,7,20,30,532
2018,1,7,20,40,493
2018,1,7,20,50,455
2018,1,7,21,0,416
2018,1,7,21,10,377
2018,1,7,21,20,338
2018,1,7,21,30,299
2018,1,7,21,40,259
2018,1,7,21,50,221
2018,1,7,22,0,184
2018,1,7,22,10,148
2018,1,7,22,20,114
2018,1,7,22,30,83
2018,1,7,22,40,53
2018,1,7,22,50,30
2018,1,7,23,0,12
2018,1,7,23,10,0
2018,1,7,23,20,0
2018,1,7,23,30,0
2018,1,7,23,40,0
2018,1,7,23,50,0
2018,1,8,0,0,0
2018,1,8,0,10,0
2018,1,8,0,20,0
2018,1,8,0,30,0
2018,1,8,0,40,0
2018,1,8,0,50,0
2018,1,8,1,0,0
2018,1,8,1,10,0
2018,1,8,1,20,0
2018,1,8,1,30,0
2018,1,8,1,40,0
2018,1,8,1,50,0
2018,1,8,2,0,0
2018,1,8,2,10,0
2018,1,8,2,20,0
